datetime,RH,tempC,SampleNumber,DIY_CH4,LGR_CH4,LGR_CO2,LGR_CH4d,LGR_CO2d
2023-08-03T13:50:04Z,54.4,36.07,908,70.36475463,68.0612,148.218,69.7268,151.845
2023-08-03T13:50:06Z,54.38,36.05,909,70.40992647329841,68.0976,161.209,69.7687,165.165
2023-08-03T13:50:08Z,54.36,36.05,910,70.56441194128415,68.159,156.082,69.8274,159.903
2023-08-03T13:50:10Z,54.32,36.06,911,70.70954570285669,68.2457,155.79,69.9121,159.594
2023-08-03T13:50:12Z,54.4,36.08,912,70.81370535959856,68.8299,157.995,70.514,161.861
2023-08-03T13:50:14Z,54.33,36.09,913,70.99461661895566,70.177,152.458,71.8933,156.186
2023-08-03T13:50:16Z,54.32,36.07,914,71.24970239175835,71.9363,156.481,73.6931,160.302
2023-08-03T13:50:18Z,54.33,36.08,915,71.42596176602684,73.4432,142.804,75.2201,146.259
2023-08-03T13:50:20Z,54.33,36.11,916,71.54714772860726,74.347,146.952,76.1365,150.489
2023-08-03T13:50:22Z,54.29,36.08,917,71.87337031,74.607,151.791,76.3998,155.438
2023-08-03T13:50:24Z,54.34,36.1,918,71.96633095155143,74.7123,150.236,76.5167,153.865
2023-08-03T13:50:26Z,54.28,36.11,919,72.09476721108845,74.3755,146.537,76.1719,150.077
2023-08-03T13:50:28Z,54.28,36.11,920,72.31813153,73.9479,147.326,75.7413,150.899
2023-08-03T13:50:30Z,54.28,36.11,921,72.53957376755588,73.3132,153.296,75.0837,156.998
2023-08-03T13:50:32Z,54.28,36.11,922,72.85465562990571,72.8781,139.742,74.641,143.123
2023-08-03T13:50:34Z,54.28,36.12,923,73.04291830065259,72.4897,152.12,74.2652,155.846
2023-08-03T13:50:36Z,54.23,36.11,924,73.31812955026018,72.0489,152.686,73.8061,156.41
2023-08-03T13:50:38Z,54.24,36.15,925,73.34836558920239,71.6762,147.908,73.4223,151.511
2023-08-03T13:50:40Z,54.25,36.15,926,73.47299788008813,71.3216,148.665,73.0563,152.281
2023-08-03T13:50:42Z,54.21,36.15,927,73.61111735356202,71.1866,151.127,72.9261,154.82
2023-08-03T13:50:44Z,54.15,36.15,928,73.77654041380815,70.9448,151.728,72.6871,155.454
2023-08-03T13:50:46Z,54.2,36.13,929,73.69249316844399,70.7852,148.115,72.5223,151.75
2023-08-03T13:50:48Z,54.14,36.14,930,73.77763649009678,70.6931,147.562,72.4277,151.182
2023-08-03T13:50:50Z,54.12,36.17,931,73.74439225708856,70.5353,143.084,72.2573,146.577
2023-08-03T13:50:52Z,54.15,36.17,932,73.84236100514678,70.4976,146.849,72.231,150.46
2023-08-03T13:50:54Z,54.13,36.17,933,73.86706698,70.6121,147.373,72.3451,150.99
2023-08-03T13:50:56Z,54.11,36.17,934,73.89178495206498,70.5135,153.553,72.2473,157.329
2023-08-03T13:50:58Z,54.08,36.18,935,73.84840628141674,70.4858,149.36,72.2139,153.022
2023-08-03T13:51:00Z,54.06,36.19,936,73.83852421265216,70.407,146.439,72.1299,150.022
2023-08-03T13:51:02Z,54.05,36.19,937,73.85089124736608,70.4794,146.497,72.2161,150.106
2023-08-03T13:51:04Z,54.03,36.19,938,73.82979499123064,70.6127,149.51,72.345,153.177
2023-08-03T13:51:06Z,54.01,36.2,939,73.59587504693242,70.4663,156.268,72.1899,160.091
2023-08-03T13:51:08Z,54.04,36.2,940,73.55888471813645,70.4514,154.938,72.1793,158.739
2023-08-03T13:51:10Z,54.03,36.2,941,73.52550541606357,70.328,155.17,72.0518,158.973
2023-08-03T13:51:12Z,53.97,36.2,942,73.68859818828672,70.29,149.91,72.0215,153.603
2023-08-03T13:51:14Z,53.99,36.23,943,73.51711685377177,70.2465,156.934,71.9785,160.804
2023-08-03T13:51:16Z,53.97,36.22,944,73.53055624750948,70.2046,151.146,71.9414,154.885
2023-08-03T13:51:18Z,53.95,36.22,945,73.55523257454239,70.1518,155.633,71.8798,159.467
2023-08-03T13:51:20Z,53.99,36.23,946,73.47144309612422,70.1115,146.665,71.8385,150.277
2023-08-03T13:51:22Z,53.96,36.22,947,73.45151607,70.1872,148.871,71.9301,152.568
2023-08-03T13:51:24Z,53.92,36.21,948,73.53526255998264,70.1235,148.097,71.8567,151.757
2023-08-03T13:51:26Z,53.92,36.22,949,73.27737496676714,70.0165,147.728,71.7435,151.372
2023-08-03T13:51:28Z,53.88,36.23,950,73.29226673005338,69.9045,149.076,71.6264,152.749
2023-08-03T13:51:30Z,53.89,36.23,951,73.14322118780984,69.8432,149.971,71.5676,153.674
2023-08-03T13:51:32Z,53.95,36.24,952,73.17187284,69.8647,146.768,71.5948,150.403
2023-08-03T13:51:34Z,53.9,36.24,953,73.14221816532343,69.8018,151.465,71.5347,155.225
2023-08-03T13:51:36Z,53.87,36.25,954,73.09928382918889,69.5779,148.259,71.3091,151.948
2023-08-03T13:51:38Z,53.91,36.28,955,72.94748478996766,69.4407,148.355,71.1689,152.047
2023-08-03T13:51:40Z,53.88,36.26,956,73.05275873430666,69.3324,153.512,71.0579,157.333
2023-08-03T13:51:42Z,53.91,36.27,957,72.98170363999351,69.4843,144.004,71.2203,147.602
2023-08-03T13:51:44Z,53.88,36.26,958,73.05275873430666,69.5705,147.364,71.3092,151.047
2023-08-03T13:51:46Z,53.89,36.26,959,72.86106610628724,69.4876,149.287,71.2243,153.018
2023-08-03T13:51:48Z,53.91,36.28,960,72.76829311421365,69.4219,142.203,71.1605,145.765
2023-08-03T13:51:50Z,53.88,36.3,961,72.78210757759254,69.3851,145.615,71.1082,149.231
2023-08-03T13:51:52Z,53.87,36.3,962,72.88512779183904,69.4887,143.118,71.237,146.719
2023-08-03T13:51:54Z,53.83,36.31,963,72.90003480789157,69.4369,146.88,71.1719,150.55
2023-08-03T13:51:56Z,53.82,36.31,964,72.86690486536655,69.4064,145.369,71.1347,148.989
2023-08-03T13:51:58Z,53.83,36.29,965,72.87755595156382,69.3413,141.841,71.0633,145.363
2023-08-03T13:52:00Z,53.86,36.3,966,72.76125176,69.2303,146.359,70.9573,150.01
2023-08-03T13:52:02Z,53.84,36.32,967,72.71751049166103,69.2014,146.262,70.9243,149.904
2023-08-03T13:52:02Z,53.84,36.32,967,72.71751049166103,69.0357,145.107,70.7569,148.725
2023-08-03T13:52:04Z,53.86,36.32,968,72.65009503888358,68.9126,148.447,70.6304,152.147
2023-08-03T13:52:06Z,53.83,36.34,969,72.44007294287415,68.8556,145.089,70.5621,148.685
2023-08-03T13:52:08Z,53.82,36.32,970,72.56318427801384,68.8825,147.879,70.5944,151.554
2023-08-03T13:52:10Z,53.82,36.33,971,72.52915103278828,68.9747,138.745,70.6862,142.188
2023-08-03T13:52:12Z,53.8,36.32,972,72.76653929568654,69.0895,140.319,70.8005,143.794
2023-08-03T13:52:14Z,53.81,36.35,973,72.65195174873469,69.0671,151.179,70.7736,154.914
2023-08-03T13:52:16Z,53.83,36.32,974,72.77510724056894,69.0773,146.645,70.7771,150.253
2023-08-03T13:52:18Z,53.81,36.34,975,72.77670628,69.1418,139.616,70.8439,143.053
2023-08-03T13:52:20Z,53.8,36.35,976,72.80017706306894,69.3423,137.093,71.0554,140.48
2023-08-03T13:52:22Z,53.79,36.36,977,72.77829962884311,69.2652,143.449,70.9592,146.957
2023-08-03T13:52:24Z,53.78,36.36,978,72.69992790373163,69.2124,139.645,70.9072,143.064
2023-08-03T13:52:26Z,53.78,36.35,979,72.46717438100063,68.9566,142.05,70.6418,145.521
2023-08-03T13:52:28Z,53.73,36.34,980,72.47184917,68.7032,152.718,70.3895,156.466
2023-08-03T13:52:30Z,53.74,36.36,981,72.258578681723307,68.3796,142.358,70.0614,145.859
2023-08-03T13:52:32Z,53.69,36.36,982,72.22931401757438,68.1227,150.084,69.7989,153.777
2023-08-03T13:52:34Z,53.65,36.39,983,71.99866369434771,67.8342,149.424,69.5065,153.108
2023-08-03T13:52:36Z,53.59,36.36,984,71.95248007833814,67.6729,151.505,69.3414,155.24
2023-08-03T13:52:38Z,53.63,36.38,985,71.56934293581966,67.4983,148.219,69.1533,151.854
2023-08-03T13:52:40Z,53.62,36.37,986,71.35075150149486,67.2033,151.098,68.8618,154.827
2023-08-03T13:52:42Z,53.62,36.4,987,71.02944450914687,66.8062,145.912,68.4495,149.501
2023-08-03T13:52:44Z,53.6,36.4,988,70.92201990784038,66.5995,153.613,68.2355,157.386
2023-08-03T13:52:46Z,53.59,36.38,989,70.69098452990116,66.5175,161.575,68.1584,165.561
2023-08-03T13:52:48Z,53.57,36.37,990,70.61689619114169,66.5177,149.471,68.1547,153.15
2023-08-03T13:52:50Z,53.58,36.4,991,70.37487260332713,66.583,155.282,68.2185,159.097
2023-08-03T13:52:52Z,53.53,36.4,992,70.34576336021478,66.6097,148.207,68.2435,151.842
2023-08-03T13:52:54Z,53.53,36.39,993,70.20372700001614,66.5324,148.839,68.1718,152.506
2023-08-03T13:52:56Z,53.48,36.41,994,70.06692087,66.3841,153.035,68.0209,156.809
2023-08-03T13:52:58Z,53.4,36.39,995,69.92253149,66.2755,148.215,67.9039,151.857
2023-08-03T13:53:00Z,53.41,36.43,996,69.47598425455516,66.1057,153.447,67.7351,157.23
2023-08-03T13:53:02Z,53.35,36.41,997,69.26456622203258,65.8545,148.81,67.4728,152.467
2023-08-03T13:53:04Z,53.31,36.42,998,68.97434569190152,65.366,150.799,66.9769,154.515
2023-08-03T13:53:06Z,53.27,36.44,999,68.39791959950367,64.9514,155.181,66.5505,159.001
2023-08-03T13:53:08Z,53.21,36.4,1000,68.25169294,64.4349,153.652,66.0235,157.441
2023-08-03T13:53:10Z,53.21,36.42,1001,67.75827042353367,63.8977,155.813,65.4771,159.664
2023-08-03T13:53:12Z,53.15,36.4,1002,67.59212832321825,63.5029,155.732,65.0703,159.576
2023-08-03T13:53:14Z,53.08,36.43,1003,67.06675873305501,63.0933,166.923,64.6531,171.049
2023-08-03T13:53:16Z,53.11,36.41,1004,66.66989984343466,62.6419,163.573,64.1928,167.623
2023-08-03T13:53:18Z,53.08,36.45,1005,66.15859774060075,62.2604,168.153,63.8079,172.333
2023-08-03T13:53:20Z,53.06,36.45,1006,65.80235759,61.9638,168.788,63.5067,172.991
2023-08-03T13:53:22Z,53.04,36.43,1007,65.50858508703502,61.4996,158.456,63.0215,162.377
2023-08-03T13:53:24Z,53.08,36.43,1008,65.21442881,61.1609,161.459,62.6695,165.441
2023-08-03T13:53:26Z,53.05,36.43,1009,64.87240770756569,60.8847,162.225,62.3898,166.235
2023-08-03T13:53:28Z,53.13,36.46,1010,64.48527117465738,60.7016,162.38,62.2088,166.412
2023-08-03T13:53:30Z,53.11,36.45,1011,64.37205520103892,60.5642,160.65,62.0631,164.626
2023-08-03T13:53:32Z,53.14,36.45,1012,64.38096633332579,60.4867,165.125,61.9821,169.208
2023-08-03T13:53:35Z,53.12,36.46,1013,64.33090586340285,60.3997,165.581,61.8859,169.655
2023-08-03T13:53:37Z,53.14,36.46,1014,64.30893644013011,60.7027,156.908,62.1998,160.778
2023-08-03T13:53:39Z,53.15,36.46,1015,64.29795579570698,60.96,160.077,62.4521,163.995
2023-08-03T13:53:41Z,53.16,36.45,1016,64.31712957538704,61.1462,162.173,62.6451,166.148
2023-08-03T13:53:43Z,53.14,36.47,1017,64.23917008354067,61.3274,156.958,62.8279,160.798
2023-08-03T13:53:45Z,53.13,36.43,1018,64.41041209715863,61.3922,165.749,62.893,169.801
2023-08-03T13:53:47Z,53.1,36.48,1019,64.08801938,61.3134,161.645,62.8148,165.603
2023-08-03T13:53:49Z,53.11,36.48,1020,64.07706526245885,61.131100000000004,157.358,62.629,161.214
2023-08-03T13:53:51Z,53.12,36.46,1021,64.12622451640021,61.0379,162.527,62.5351,166.513
2023-08-03T13:53:53Z,53.12,36.46,1022,64.29125658682862,61.0217,166.481,62.509,170.539
2023-08-03T13:53:55Z,53.14,36.46,1023,64.26930026724033,61.0564,162.51,62.543,166.467
2023-08-03T13:53:57Z,53.16,36.46,1024,64.32881967873311,61.085,163.523,62.5818,167.53
2023-08-03T13:53:59Z,53.16,36.47,1025,64.34049682707105,61.1058,161.802,62.5967,165.749
2023-08-03T13:54:01Z,53.17,36.49,1026,64.35061257,61.2338,161.199,62.7262,165.128
2023-08-03T13:54:03Z,53.19,36.47,1027,64.55442554867537,61.3769,161.382,62.8766,165.326
2023-08-03T13:54:05Z,53.21,36.49,1028,64.63730475370429,61.5769,164.017,63.0838,168.031
2023-08-03T13:54:07Z,53.2,36.48,1029,64.67869429312051,61.8319,160.133,63.3561,164.081
2023-08-03T13:54:09Z,53.24,36.47,1030,64.83070279229368,62.0336,154.91,63.5508,158.699
2023-08-03T13:54:11Z,53.25,36.47,1031,64.94582745192119,62.2276,165.975,63.7633,170.071
2023-08-03T13:54:13Z,53.26,36.49,1032,65.12194923921867,62.3882,155.968,63.9216,159.802
2023-08-03T13:54:15Z,53.28,36.47,1033,65.32750792450895,62.4812,154.745,64.0252,158.569
2023-08-03T13:54:17Z,53.3,36.47,1034,65.42978126454909,62.6423,150.779,64.1925,154.511
2023-08-03T13:54:19Z,53.29,36.5,1035,65.47559075345369,62.7602,157.441,64.3133,161.338
2023-08-03T13:54:21Z,53.33,36.5,1036,65.55554997482847,62.901,157.24,64.4599,161.137
2023-08-03T13:54:23Z,53.35,36.5,1037,65.61559412128645,63.0288,150.033,64.5894,153.748
2023-08-03T13:54:25Z,53.34,36.49,1038,65.78479567923864,63.2221,147.225,64.7919,150.881
2023-08-03T13:54:27Z,53.27,36.51,1039,65.67436615864504,63.4087,155.691,64.9925,159.58
2023-08-03T13:54:29Z,53.3,36.49,1040,65.66229139390101,63.403,151.636,64.984,155.417
2023-08-03T13:54:31Z,53.31,36.5,1041,65.57792298725546,63.1927,159.688,64.7647,163.661
2023-08-03T13:54:33Z,53.34,36.51,1042,65.63827998376966,62.9072,159.088,64.4716,163.044
2023-08-03T13:54:35Z,53.29,36.5,1043,65.72518012493379,63.0101,152.1,64.5874,155.908
2023-08-03T13:54:37Z,53.32,36.51,1044,65.66068504571228,62.8592,151.928,64.4349,155.736
2023-08-03T13:54:39Z,53.31,36.5,1045,65.70275480562432,62.9093,152.759,64.4881,156.593
2023-08-03T13:54:41Z,53.23,36.51,1046,65.71923684993618,62.8873,149.744,64.4631,153.496
2023-08-03T13:54:43Z,53.28,36.54,1047,65.48829995,62.9961,154.505,64.5643,158.351
2023-08-03T13:54:45Z,53.19,36.51,1048,65.51436965948565,63.1086,151.553,64.7018,155.379
2023-08-03T13:54:47Z,53.11,36.52,1049,65.19719913375317,62.9116,152.967,64.5011,156.832
2023-08-03T13:54:49Z,53.06,36.52,1050,64.96223997760809,62.5656,152.769,64.1348,156.6
2023-08-03T13:54:51Z,53.06,36.51,1051,64.61871141239813,62.203,149.559,63.7569,153.295
2023-08-03T13:54:53Z,53.01,36.54,1052,64.37584055485995,61.8204,154.547,63.3658,158.41
2023-08-03T13:54:55Z,53,36.54,1053,64.05693718927562,61.3932,155.571,62.9504,159.517
2023-08-03T13:54:57Z,52.99,36.52,1054,63.84048534787429,60.8468,153.054,62.3863,156.926
2023-08-03T13:54:59Z,52.95,36.52,1055,63.638931686762575,60.4377,155.29,61.9636,159.211
2023-08-03T13:55:01Z,52.97,36.54,1056,63.35232741,60.1797,156.766,61.6948,160.713
2023-08-03T13:55:03Z,52.95,36.52,1057,63.187153352805794,60.0522,159.76,61.5677,163.791
2023-08-03T13:55:05Z,52.94,36.54,1058,62.854149948254914,59.9176,155.626,61.4395,159.579
2023-08-03T13:55:07Z,52.98,36.54,1059,62.52746172957829,59.7131,156.276,61.2219,160.225
2023-08-03T13:55:09Z,52.96,36.54,1060,62.38689531490782,59.4543,152.545,60.9553,156.396
2023-08-03T13:55:11Z,52.94,36.54,1061,62.246507885213646,59.2825,158.528,60.7876,162.552
2023-08-03T13:55:11Z,52.94,36.54,1061,62.246507885213646,59.1731,160.92,60.6609,164.966
2023-08-03T13:55:13Z,52.92,36.54,1062,62.22692038573422,59.2939,156.882,60.7985,160.863
2023-08-03T13:55:15Z,52.96,36.56,1063,61.92379594871828,59.2713,157.93,60.7725,161.931
2023-08-03T13:55:17Z,52.99,36.54,1064,61.829838398966345,59.0855,157.935,60.5758,161.919
2023-08-03T13:55:19Z,53.02,36.56,1065,61.66074357149495,58.7669,163.8,60.2417,167.911
2023-08-03T13:55:21Z,53.03,36.55,1066,61.67913733225793,58.6484,164.08,60.124,168.208
2023-08-03T13:55:23Z,53.04,36.55,1067,61.66855393947657,58.6722,159.646,60.1509,163.669
2023-08-03T13:55:25Z,53.07,36.57,1068,61.57888394291071,58.7934,165.22,60.2746,169.382
2023-08-03T13:55:27Z,53.04,36.56,1069,61.517679148155096,58.9144,165.096,60.3997,169.259
2023-08-03T13:55:29Z,53.05,36.56,1070,61.507120310772976,58.9322,159.364,60.4078,163.354
2023-08-03T13:55:31Z,53.01,36.53,1071,61.597637163486226,58.9598,167.051,60.4358,171.233
2023-08-03T13:55:33Z,53.08,36.56,1072,61.556653658319846,58.8883,164.15,60.3657,168.269
2023-08-03T13:55:35Z,53.08,36.56,1073,61.556653658319846,58.8242,158.807,60.2861,162.754
2023-08-03T13:55:37Z,53.08,36.57,1074,61.52770948697324,58.6624,166.551,60.1159,170.677
2023-08-03T13:55:39Z,53.11,36.57,1075,61.53662175,58.5718,157.988,60.0251,161.908
2023-08-03T13:55:41Z,53.08,36.53,1076,61.68420605875184,58.7005,158.841,60.1492,162.761
2023-08-03T13:55:43Z,52.98,36.55,1077,61.73209364793109,58.8678,153.779,60.3251,157.586
2023-08-03T13:55:45Z,52.9,36.56,1078,61.74721508434043,58.9788,155.998,60.4343,159.848
2023-08-03T13:55:47Z,52.85,36.56,1079,61.51962052582975,59.0242,161.029,60.4796,164.999
2023-08-03T13:55:49Z,52.83,36.56,1080,61.29925894363933,58.8947,162.73,60.3453,166.738
2023-08-03T13:55:51Z,52.72,36.56,1081,61.0546688,58.5025,161.294,59.9402,165.257
2023-08-03T13:55:53Z,52.66,36.54,1082,61.01509537915267,58.0561,166.53,59.4886,170.639
2023-08-03T13:55:55Z,52.62,36.55,1083,60.63089648855445,57.679,158.417,59.0874,162.285
2023-08-03T13:55:57Z,52.59,36.58,1084,60.17937698125492,57.37,166.23,58.7717,170.291
2023-08-03T13:55:59Z,52.59,36.57,1085,59.81345814310932,57.0049,167.192,58.397,171.275
2023-08-03T13:56:01Z,52.59,36.56,1086,59.44678419338621,56.7064,172.31,58.0935,176.525
2023-08-03T13:56:03Z,52.58,36.55,1087,59.21070027162078,56.5013,165.27,57.8824,169.31
2023-08-03T13:56:05Z,52.57,36.57,1088,58.852762010165094,56.3875,163.349,57.7659,167.342
2023-08-03T13:56:07Z,52.58,36.56,1089,58.55845957,56.3079,167.577,57.6717,171.636
2023-08-03T13:56:09Z,52.59,36.57,1090,58.326246618353046,56.3472,172.015,57.7164,176.195
2023-08-03T13:56:11Z,52.6,36.57,1091,58.16118076651843,56.289,166.66,57.6643,170.732
2023-08-03T13:56:13Z,52.59,36.54,1092,58.29236778896283,56.2448,166.648,57.6209,170.725
2023-08-03T13:56:15Z,52.6,36.56,1093,58.11205341830783,56.3439,166.828,57.7153,170.888
2023-08-03T13:56:17Z,52.6,36.59,1094,57.99120266291782,56.3691,169.145,57.7442,173.271
2023-08-03T13:56:19Z,52.59,36.57,1095,57.979370033041896,56.4397,160.776,57.8187,164.705
2023-08-03T13:56:21Z,52.5,36.55,1096,58.00633261126778,56.5297,169.874,57.92,174.051
2023-08-03T13:56:23Z,52.49,36.57,1097,57.807570609148335,56.3871,161.621,57.7624,165.562
2023-08-03T13:56:25Z,52.51,36.57,1098,57.67246249619643,56.2163,161.995,57.5928,165.962
2023-08-03T13:56:27Z,52.53,36.57,1099,57.38388615464121,55.8806,173.266,57.2532,177.522
2023-08-03T13:56:29Z,52.52,36.57,1100,57.316018437133664,55.597,166.262,56.9615,170.343
2023-08-03T13:56:31Z,52.52,36.55,1101,57.255146895476834,55.4452,167.156,56.8098,171.27
2023-08-03T13:56:33Z,52.49,36.56,1102,57.258008147732255,55.3549,170.564,56.7187,174.767
2023-08-03T13:56:35Z,52.46,36.55,1103,57.16112556104106,55.1822,168.333,56.5445,172.489
2023-08-03T13:56:37Z,52.43,36.55,1104,57.07634490390799,55.107,170.574,56.4615,174.766
2023-08-03T13:56:39Z,52.36,36.57,1105,56.93897742,55.0473,168.92,56.4053,173.088
2023-08-03T13:56:41Z,52.35,36.53,1106,56.94114069468569,54.9369,171.156,56.2892,175.369
2023-08-03T13:56:43Z,52.31,36.55,1107,56.73575262436775,54.6969,166.043,56.0393,170.118
2023-08-03T13:56:45Z,52.31,36.56,1108,56.55675856,54.4248,170.586,55.7642,174.784
2023-08-03T13:56:47Z,52.3,36.55,1109,56.25022050465522,54.2057,168.722,55.5339,172.857
2023-08-03T13:56:49Z,52.31,36.53,1110,56.179730996692854,54.0168,164.178,55.3367,168.189
2023-08-03T13:56:51Z,52.3,36.56,1111,55.997582726348995,53.8502,173.593,55.1759,177.867
2023-08-03T13:56:53Z,52.33,36.58,1112,55.91610390667177,53.6731,171.039,54.9857,175.222
2023-08-03T13:56:55Z,52.3,36.55,1113,55.94709480968573,53.6004,171.606,54.9041,175.78
2023-08-03T13:56:57Z,52.3,36.53,1114,55.96109615,53.5526,181.375,54.8628,185.812
2023-08-03T13:56:59Z,52.31,36.56,1115,55.83667471,53.5153,171.112,54.8233,175.295
2023-08-03T13:57:01Z,52.26,36.54,1116,55.89904219,53.5541,173.433,54.8705,177.696
2023-08-03T13:57:03Z,52.2,36.55,1117,55.89271857545309,53.5875,172.535,54.9037,176.773
2023-08-03T13:57:05Z,52.15,36.56,1118,55.80215106024639,53.6658,168.189,54.977,172.298
2023-08-03T13:57:07Z,52.18,36.56,1119,55.54580345345194,53.5337,167.057,54.8412,171.138
2023-08-03T13:57:09Z,52.2,36.57,1120,55.388237746298394,53.29,170.534,54.6025,174.734
2023-08-03T13:57:11Z,52.22,36.54,1121,55.33444034843919,52.9321,170.867,54.2376,175.081
2023-08-03T13:57:13Z,52.19,36.53,1122,55.42722965,52.6166,168.998,53.9177,173.177
2023-08-03T13:57:15Z,52.14,36.55,1123,55.309195988163914,52.4646,177.577,53.7629,181.971
2023-08-03T13:57:17Z,52.12,36.54,1124,55.16791580218788,52.3947,170.615,53.6977,174.858
2023-08-03T13:57:19Z,52.18,36.54,1125,54.960700591160595,52.4032,169.408,53.7116,173.638
2023-08-03T13:57:21Z,52.16,36.55,1126,54.84041326823163,52.2075,166.106,53.5127,170.259
2023-08-03T13:57:23Z,52.27,36.55,1127,54.70005563146693,51.941,170.356,53.2426,174.625
2023-08-03T13:57:25Z,52.3,36.56,1128,54.60827740247654,51.6141,169.026,52.9048,173.253
2023-08-03T13:57:27Z,52.33,36.53,1129,54.581125528649345,51.6957,172.866,52.9932,177.205
2023-08-03T13:57:29Z,52.39,36.56,1130,54.44782261167951,51.8256,169.264,53.1352,173.541
2023-08-03T13:57:31Z,52.44,36.54,1131,54.52702723374454,51.9498,173.076,53.2658,177.46
2023-08-03T13:57:33Z,52.42,36.54,1132,54.76835404303974,52.022,169.996,53.3369,174.293
2023-08-03T13:57:35Z,52.46,36.57,1133,54.72892937520995,52.1289,167.81,53.4508,172.066
2023-08-03T13:57:37Z,52.45,36.54,1134,54.92696353756303,52.3203,170.392,53.6469,174.713
2023-08-03T13:57:39Z,52.54,36.53,1135,55.01661220811634,52.4707,173.114,53.8085,177.528
2023-08-03T13:57:41Z,52.53,36.54,1136,55.076083479442765,52.58,163.503,53.9126,167.647
2023-08-03T13:57:43Z,52.55,36.54,1137,55.130847743109165,52.5992,168.12,53.9397,172.405
2023-08-03T13:57:45Z,52.59,36.53,1138,55.15651847627867,52.623,174.127,53.9643,178.565
2023-08-03T13:57:47Z,52.6,36.53,1139,55.109074382324565,52.7193,172.684,54.0568,177.065
2023-08-03T13:57:49Z,52.64,36.52,1140,55.096865041554445,52.7339,170.356,54.0762,174.692
2023-08-03T13:57:51Z,52.65,36.53,1141,55.21112092394495,52.7725,167.768,54.1143,172.034
2023-08-03T13:57:53Z,52.6,36.54,1142,55.420881423505065,53.0662,176.198,54.4099,180.66
2023-08-03T13:57:55Z,52.58,36.54,1143,55.552264906734585,53.5649,168.717,54.9087,172.95
2023-08-03T13:57:57Z,52.56,36.5,1144,55.67580227421429,54.0861,162.278,55.4493,166.368
2023-08-03T13:57:59Z,52.53,36.54,1145,55.56217677151526,54.4825,169.07,55.8574,173.337
2023-08-03T13:58:01Z,52.46,36.53,1146,55.58124151271362,54.5672,165.25,55.9382,169.402
2023-08-03T13:58:03Z,52.36,36.51,1147,55.61697218880736,54.3677,169.357,55.7287,173.597
2023-08-03T13:58:05Z,52.42,36.53,1148,55.39300292585833,54.1331,169.41,55.4868,173.646
2023-08-03T13:58:07Z,52.37,36.53,1149,55.21665733475725,53.8187,164.628,55.17,168.762
2023-08-03T13:58:09Z,52.4,36.53,1150,55.00028870802232,53.3044,168.986,54.6428,173.229
2023-08-03T13:58:11Z,52.41,36.53,1151,54.879161795968486,52.8386,168.124,54.1604,172.329
2023-08-03T13:58:13Z,52.4,36.53,1152,54.88866264,52.547,172.692,53.8556,176.992
2023-08-03T13:58:15Z,52.35,36.54,1153,54.798963983779984,52.4154,169.838,53.7212,174.069
2023-08-03T13:58:15Z,52.35,36.54,1153,54.798963983779984,52.3516,170.879,53.6605,175.152
2023-08-03T13:58:17Z,52.3,36.53,1154,54.75862713,52.1954,168.893,53.4973,173.106
2023-08-03T13:58:19Z,52.24,36.51,1155,54.68165466382262,51.9994,174.176,53.2953,178.517
2023-08-03T13:58:21Z,52.22,36.54,1156,54.437322847262486,51.725,170.815,53.0057,175.045
2023-08-03T13:58:23Z,52.22,36.51,1157,54.28964943208291,51.5101,172.082,52.7905,176.359
2023-08-03T13:58:25Z,52.22,36.54,1158,54.02979887936634,51.203,173.999,52.4811,178.342
2023-08-03T13:58:27Z,52.22,36.52,1159,53.74721841685552,50.7241,168.484,51.9864,172.677
2023-08-03T13:58:29Z,52.26,36.51,1160,53.55039491590687,50.3925,174.02,51.6482,178.357
2023-08-03T13:58:31Z,52.31,36.52,1161,53.332076831409616,50.1163,177.328,51.3653,181.747
2023-08-03T13:58:33Z,52.34,36.51,1162,53.366507537923134,50.0473,175.735,51.2997,180.132
2023-08-03T13:58:35Z,52.37,36.5,1163,53.32659161735649,50.1204,175.177,51.3826,179.589
2023-08-03T13:58:37Z,52.42,36.51,1164,53.25546792645191,50.1159,176.479,51.3693,180.893
2023-08-03T13:58:39Z,52.42,36.51,1165,53.29260062748206,50.2592,177.739,51.517,182.187
2023-08-03T13:58:41Z,52.45,36.51,1166,53.33724623104673,50.3847,175.623,51.6385,179.994
2023-08-03T13:58:43Z,52.45,36.5,1167,53.47385435954199,50.5624,175.68,51.8232,180.061
2023-08-03T13:58:45Z,52.47,36.49,1168,53.51569570173892,50.6545,177.905,51.9195,182.348
2023-08-03T13:58:47Z,52.47,36.5,1169,53.45535026764408,50.75,177.343,52.0103,181.747
2023-08-03T13:58:49Z,52.4,36.5,1170,53.52015486079847,50.8538,166.418,52.1158,170.548
2023-08-03T13:58:51Z,52.38,36.5,1171,53.538691185958506,50.827,169.562,52.089,173.772
2023-08-03T13:58:53Z,52.31,36.51,1172,53.61388923457182,50.805,166.829,52.0723,170.991
2023-08-03T13:58:55Z,52.27,36.51,1173,53.54111176389647,50.534,169.882,51.7922,174.112
2023-08-03T13:58:57Z,52.23,36.49,1174,53.518409854827894,50.1293,180.972,51.3823,185.496
2023-08-03T13:58:59Z,52.24,36.47,1175,53.412011101021946,49.7342,169.172,50.977,173.4
